| 2026-09-14T15:10:46.101Z | agent-pool:invalid-manifest | [SKIP] architecture-planner (/home/alperen/deckent-dev/dist/core/builtins/agents/architecture-planner/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable |
| 2026-09-14T15:10:46.102Z | agent-pool:invalid-manifest | [SKIP] bug-fixer (/home/alperen/deckent-dev/dist/core/builtins/agents/bug-fixer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-opus-5, c |
| 2026-09-14T15:10:46.104Z | agent-pool:invalid-manifest | [SKIP] code-reviewer (/home/alperen/deckent-dev/dist/core/builtins/agents/code-reviewer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-o |
| 2026-09-14T15:10:46.105Z | agent-pool:invalid-manifest | [SKIP] frontend-designer (/home/alperen/deckent-dev/dist/core/builtins/agents/frontend-designer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1,  |
| 2026-09-14T15:10:46.106Z | agent-pool:invalid-manifest | [SKIP] performance-analyzer (/home/alperen/deckent-dev/dist/core/builtins/agents/performance-analyzer/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable |
| 2026-09-14T15:10:46.107Z | agent-pool:invalid-manifest | [SKIP] security-auditor (/home/alperen/deckent-dev/dist/core/builtins/agents/security-auditor/PROMPT.md): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, cl |
| 2026-09-14T15:10:46.130Z | planSprint:temp-agent | Generated temp agent: temp-react-ts-specialist for typescript/react |
| 2026-09-14T15:10:46.132Z | planSprint:temp-agent | Generated temp agent: temp-react-specialist for typescript/react |
| 2026-09-14T15:11:09.937Z | docker-backend:historical-archived-attempt-skipped | taskId=757-002;attemptId=3105d914-71e9-8c2a-86c8-564461dda6bc;reason=complete-archive-chain |
| 2026-09-14T15:11:25.256Z | docker-backend:historical-archived-attempt-skipped | taskId=760-001;attemptId=026261f0-3f46-8443-8feb-f107ce7a9ab4;reason=complete-archive-chain |
| 2026-09-14T15:11:51.903Z | docker-backend:historical-archived-attempt-skipped | taskId=758-002;attemptId=b1e6b9b8-b08c-8127-8c08-3c99e52e1d34;reason=complete-archive-chain |
| 2026-09-14T15:12:18.338Z | docker-backend:historical-archived-attempt-skipped | taskId=754-001;attemptId=a69fb5e9-ea17-8343-8c3d-130d6909b934;reason=complete-archive-chain |
| 2026-09-14T15:12:35.529Z | docker-backend:historical-archived-attempt-skipped | taskId=753-001;attemptId=4c32963d-6386-842c-87da-f2b08cce229d;reason=complete-archive-chain |
| 2026-09-14T15:12:52.076Z | docker-backend:historical-archived-attempt-skipped | taskId=755-001;attemptId=d71cebfb-3c5b-8b0b-8584-a759418f3e19;reason=complete-archive-chain |
| 2026-09-14T15:13:34.029Z | docker-backend:historical-archived-attempt-skipped | taskId=752-001;attemptId=73b051f9-8b97-8359-8f15-aae828921b36;reason=complete-archive-chain |
| 2026-09-14T15:13:48.520Z | docker-backend:historical-archived-attempt-skipped | taskId=731-001;attemptId=b134a34a-a2cc-8ca3-874a-4b0029ff8005;reason=complete-archive-chain |
| 2026-09-14T15:14:21.096Z | docker-backend:historical-archived-attempt-skipped | taskId=730-001;attemptId=32276010-0242-8a18-8626-1f672c42cd6d;reason=complete-archive-chain |
| 2026-09-14T15:14:53.167Z | docker-backend:historical-archived-attempt-skipped | taskId=724-001;attemptId=63e1b622-7e30-8de2-8e76-fbb5cd238b83;reason=complete-archive-chain |
| 2026-09-14T15:15:10.659Z | docker-backend:historical-archived-attempt-skipped | taskId=757-001;attemptId=a08bfb0d-1265-8de8-8c43-7f5dadd0b45c;reason=complete-archive-chain |
| 2026-09-14T15:16:06.125Z | docker-backend:historical-archived-attempt-skipped | taskId=761-001;attemptId=c32c9ef3-6136-88bf-80b7-02b5534c8b4b;reason=complete-archive-chain |
| 2026-09-14T15:16:31.015Z | docker-backend:historical-landing-skipped | taskId=457-002 reason=no-current-task-projection |
| 2026-09-14T15:16:31.016Z | docker-backend:historical-landing-skipped | taskId=471-001 reason=no-current-task-projection |
| 2026-09-14T15:16:31.017Z | docker-backend:historical-landing-skipped | taskId=486-017 reason=no-current-task-projection |
| 2026-09-14T15:16:31.019Z | docker-backend:historical-landing-skipped | taskId=486-008 reason=no-current-task-projection |
| 2026-09-14T15:16:31.020Z | docker-backend:historical-landing-skipped | taskId=486-022 reason=no-current-task-projection |
| 2026-09-14T15:16:31.022Z | docker-backend:historical-landing-skipped | taskId=507-003 reason=no-current-task-projection |
| 2026-09-14T15:16:31.023Z | docker-backend:historical-landing-skipped | taskId=507-001 reason=no-current-task-projection |
| 2026-09-14T15:16:31.024Z | docker-backend:historical-landing-skipped | taskId=509-001 reason=no-current-task-projection |
| 2026-09-14T15:16:31.025Z | docker-backend:historical-landing-skipped | taskId=509-001-fix reason=no-current-task-projection |
| 2026-09-14T15:16:31.027Z | docker-backend:historical-landing-skipped | taskId=511-001 reason=no-current-task-projection |
| 2026-09-14T15:16:31.028Z | docker-backend:historical-landing-skipped | taskId=553-002 reason=no-current-task-projection |
| 2026-09-14T15:16:31.030Z | docker-backend:historical-landing-skipped | taskId=671-007 reason=no-current-task-projection |
| 2026-09-14T15:16:31.031Z | docker-backend:historical-landing-skipped | taskId=671-005 reason=no-current-task-projection |
| 2026-09-14T15:16:31.032Z | docker-backend:historical-landing-skipped | taskId=671-006 reason=no-current-task-projection |
| 2026-09-14T15:17:32.919Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=728-001;sprintId=sprint-728;reason=production-wiring-verifier-asset-invalid |
| 2026-09-14T15:17:45.876Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=746-001;sprintId=sprint-746;reason=production-wiring-verifier-asset-invalid |
| 2026-09-14T15:17:55.451Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=746-002;sprintId=sprint-746;reason=production-wiring-verifier-asset-invalid |
| 2026-09-14T15:18:19.290Z | sprint-controller:historical-unsettleable-attempt-retired | taskId=747-001;sprintId=sprint-747;reason=production-wiring-missing-worker-evidence |
| 2026-09-14T15:18:19.292Z | sprint-controller:historical-unsettleable-attempts | 728-001=production-wiring-verifier-asset-invalid;746-001=production-wiring-verifier-asset-invalid;746-002=production-wiring-verifier-asset-invalid;747-001=production-wiring-missing-worker-evidence |
| 2026-09-14T15:18:34.138Z | cleanOrphanSafetyPoint | Cleaned orphan safety point from sprint-762 (current: sprint-763) |
| 2026-09-14T15:18:34.284Z | rollback | [rollback] self-project — git mutation skipped (createSafetyPoint no-op) |
| 2026-09-14T15:18:36.421Z | runSprint:activeResourcesAtExit | CloseReq,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap,FSEventWrap |
| 2026-09-14T15:31:22.659Z | capability:enforcement-advisory | capability registry created with the least-privilege gate DISABLED (no enforce_least_privilege) — verb→handler resolves and invokes, gating nothing; capability authority is advisory-only (CAPABILITY-0 |
| 2026-09-14T15:31:29.250Z | agent-pool:invalid-manifest | [SKIP] architect (/home/alperen/deckent-dev/.deckent/agents/architect/agent.json): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-opus-5, claude-son |
| 2026-09-14T15:31:29.252Z | agent-pool:invalid-manifest | [SKIP] architecture-planner (/home/alperen/deckent-dev/.deckent/agents/architecture-planner/agent.json): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, cla |
| 2026-09-14T15:31:29.254Z | agent-pool:invalid-manifest | [SKIP] bug-fixer (/home/alperen/deckent-dev/.deckent/agents/bug-fixer/agent.json): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-opus-5, claude-son |
| 2026-09-14T15:31:29.256Z | agent-pool:invalid-manifest | [SKIP] code-reviewer (/home/alperen/deckent-dev/.deckent/agents/code-reviewer/agent.json): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-opus-5, cl |
| 2026-09-14T15:31:29.258Z | agent-pool:invalid-manifest | [SKIP] frontend-designer (/home/alperen/deckent-dev/.deckent/agents/frontend-designer/agent.json): "preferredModel" must be a canonical registered model ID: claude-fable-5, claude-fable-5-1, claude-op |
